GUID	| Time
6323	|1,757981
6324	|1,824345
6325	|1,816007
6326	|1,846527
6327	|1,76846
6328	|1,65834
6329	|1,823605
6330	|1,66669
6331	|1,774834
6332	|1,80766
6333	|1,81608
6334	|1,707889
6335	|1,807134
6336	|1,757597
6337	|1,708714
6338	|1,807525
6339	|1,666477
6340	|1,791169
6341	|1,782154
6342	|1,774532
6343	|1,757626
6344	|1,832422
6345	|1,816176
6346	|1,741231
6347	|1,707715
6348	|1,766138
6349	|1,724706
6350	|1,807986
6351	|1,782152
6352	|1,783377
6353	|1,848227
6354	|1,708942
6355	|1,807932
6356	|1,74021
6357	|1,750566
6358	|1,731837
6359	|1,80763
6360	|1,757833
6361	|1,741465
6362	|1,790724
6363	|1,797366
6364	|2,431695
6365	|1,774848
6366	|1,757958
6367	|1,665895
6368	|1,758645
6369	|1,674218
6370	|1,733154
6371	|1,757745
6372	|1,78258
6373	|1,725183
6374	|1,765235
6375	|1,683461
6376	|1,683591
6377	|1,790862
6378	|1,650245
6379	|1,732275
6380	|1,782923
6381	|1,77474
6382	|1,806923
6383	|2,285336
6384	|1,952554
6385	|1,840335
6386	|1,749821
6387	|1,798818
6388	|1,658282
6389	|1,708101
6390	|1,741051
6391	|1,766365
6392	|1,725008
6393	|1,740678
6394	|1,882777
6395	|1,740638
6396	|1,807633
6397	|1,684438
6398	|1,715146
6399	|1,724395
6400	|1,673132
6401	|1,747712
6402	|1,811882
6403	|1,866091
6404	|1,740104
6405	|1,71654
6406	|1,692028
6407	|1,773521
6408	|1,708957
6409	|1,749505
6410	|1,757106
6411	|1,766312
6412	|1,74159
6413	|1,740736
6414	|1,783364
6415	|1,7657
6416	|1,682858
6417	|1,805609
6418	|1,826886
6419	|1,757708
6420	|1,815808
6421	|1,740582
6422	|1,8077
6423	|1,691581
6424	|1,790703
6425	|1,609262
6426	|1,6495
6427	|1,732857
6428	|1,717073
6429	|1,715781
6430	|1,616644
6431	|1,691985
6432	|1,674488
6433	|1,757617
6434	|1,675616
6435	|1,748692
6436	|1,675076
6437	|1,758448
6438	|1,740552
6439	|1,699563
6440	|1,684
6441	|1,732159
6442	|1,849235
6443	|2,367015
6444	|1,986075
6445	|1,68388
6446	|1,831913
6447	|1,782621
6448	|1,759197
6449	|1,764591
6450	|1,733556
6451	|1,782247
6452	|1,724521
6453	|1,692076
6454	|1,77402
6455	|1,724949
6456	|1,82408
6457	|1,755287
6458	|1,619472
6459	|1,790329
6460	|1,683917
6461	|1,757753
6462	|1,715639
6463	|1,799337
6464	|1,849484
6465	|1,798853
6466	|1,874024
6467	|1,733289
6468	|1,73244
6469	|1,699921
6470	|1,708504
6471	|1,757195
6472	|1,758803
6473	|1,78256
6474	|1,93078
6475	|1,775751
6476	|1,74897
6477	|1,741092
6478	|1,741558
6479	|1,765471
6480	|1,716592
6481	|1,783039
6482	|1,765642
6483	|1,891568
6484	|1,781725
6485	|1,741332
6486	|1,724514
6487	|1,73311
6488	|1,749332
6489	|1,733408
6490	|1,666816
6491	|1,813224
6492	|1,710622
6493	|1,732334
6494	|1,774581
6495	|1,716471
6496	|1,691167
6497	|1,717118
6498	|1,756979
6499	|1,699655
6500	|1,675834
6501	|1,716127
6502	|1,715772
6503	|1,783801
6504	|1,914183
6505	|1,683392
6506	|1,709047
6507	|1,814695
6508	|1,7081
6509	|1,750164
6510	|1,840203
6511	|1,874174
6512	|1,773802
6513	|1,741897
6514	|1,75805
6515	|1,748649
6516	|1,782906
6517	|1,750296
6518	|1,790131
6519	|1,708154
6520	|1,742425
6521	|1,765363
6522	|1,73255
6523	|1,641811
6524	|1,774757
6525	|1,716488
6526	|1,757747
6527	|1,748751
6528	|1,725289
6529	|1,865139
6530	|1,774976
6531	|1,832543
6532	|1,78198
6533	|1,674941
6534	|1,824544
6535	|1,807123
6536	|1,724636
6537	|1,800177
6538	|1,773537
6539	|1,816427
6540	|1,748983
6541	|1,699773
6542	|1,79151
6543	|2,254331
6544	|1,783071
6545	|1,709286
6546	|1,740067
6547	|1,733604
6548	|1,89621
6549	|1,768109
6550	|1,708115
6551	|1,808179
6552	|1,699085
6553	|1,741722
6554	|1,724925
6555	|1,707334
6556	|1,766467
6557	|1,774515
6558	|1,7493
6559	|1,725066
6560	|1,64123
6561	|1,675607
6562	|1,732525
6563	|2,329437
6564	|1,716858
6565	|1,683798
6566	|1,715851
6567	|1,741336
6568	|1,792003
6569	|1,623612
6570	|1,692077
6571	|1,699344
6572	|1,716846
6573	|1,723983
6574	|1,724635
6575	|1,72508
6576	|1,757393
6577	|1,757701
6578	|1,725087
6579	|1,690978
6580	|1,733676
6581	|1,757136
6582	|1,824005
6583	|2,206381
6584	|1,75724
6585	|1,88853
6586	|1,79357
6587	|1,781949
6588	|1,767289
6589	|1,715237
6590	|1,848863
6591	|1,667351
6592	|1,807543
6593	|1,740629
6594	|1,834162
6595	|1,863729
6596	|1,791345
6597	|1,70027
6598	|1,757256
6599	|1,766628
6600	|1,74101
6601	|1,724532
6602	|1,820522
6603	|2,010384
6604	|1,740798
6605	|1,783333
6606	|1,74904
6607	|1,707997
6608	|1,799598
6609	|1,740832
6610	|1,699825
6611	|1,74116
6612	|1,733311
6613	|1,750831
6614	|1,773282
6615	|1,757147
6616	|1,700591
6617	|1,723929
6618	|1,849121
6619	|1,731371
6620	|1,70961
6621	|1,692138
6622	|1,716035
6623	|2,006482
6624	|1,617132
6625	|1,699374
6626	|1,732725
6627	|1,716887
6628	|1,898251
6629	|1,716399
6630	|1,700375
6631	|1,791077
6632	|1,82333
6633	|1,742636
6634	|1,698488
6635	|1,66664
6636	|1,692158
6637	|1,807394
6638	|1,699254
6639	|1,716882
6640	|1,84043
6641	|1,765811
6642	|1,816779
6643	|1,848213
6644	|1,749782
6645	|1,752572
6646	|1,721925
6647	|1,765806
6648	|1,782292
6649	|1,791806
6650	|1,881232
6651	|1,865546
6652	|1,791337
6653	|1,758235
6654	|1,847934
6655	|1,80856
6656	|2,006624
6657	|1,799312
6658	|1,757829
6659	|1,691213
6660	|1,77473
6661	|1,674306
6662	|2,25546
6663	|1,692176
6664	|1,748932
6665	|1,790879
6666	|1,650001
6667	|1,625866
6668	|1,7488
6669	|1,725822
6670	|1,814824
6671	|1,692354
6672	|1,74073
6673	|1,691269
6674	|1,732684
6675	|1,749922
6676	|1,771834
6677	|1,734951
6678	|1,700404
6679	|1,7988
6680	|1,73326
6681	|1,666357
6682	|2,263693
6683	|1,700242
6684	|1,790447
6685	|1,699889
6686	|1,700213
6687	|1,732227
6688	|1,775575
6689	|1,723398
6690	|1,824579
6691	|1,667346
6692	|1,748655
6693	|1,899336
6694	|1,674866
6695	|1,690831
6696	|1,807351
6697	|1,783284
6698	|1,798792
6699	|1,724665
6700	|1,749864
6701	|2,198619
6702	|1,97166
6703	|1,791603
6704	|1,774541
6705	|1,782031
6706	|1,84908
6707	|1,890409
6708	|1,684266
6709	|1,78182
6710	|1,91303
6711	|1,901493
6712	|1,74082
6713	|1,808006
6714	|1,832617
6715	|1,782392
6716	|1,932883
6717	|1,640456
6718	|1,790933
6719	|1,741326
6720	|1,790897
6721	|2,015335
6722	|1,749115
6723	|1,749742
6724	|1,717103
6725	|1,773448
6726	|1,733235
6727	|1,700082
6728	|1,723963
6729	|1,70839
6730	|1,716706
6731	|1,724062
6732	|1,824252
6733	|1,758231
6734	|1,764957
6735	|1,816934
6736	|1,682716
6737	|1,716271
6738	|1,791839
6739	|1,740286
6740	|1,73352
6741	|2,230381
6742	|1,749345
6743	|1,725119
6744	|1,716957
6745	|1,681986
6746	|1,700671
6747	|1,690529
6748	|1,724775
6749	|1,692067
6750	|1,715828
6751	|1,65814
6752	|1,683886
6753	|1,757105
6754	|1,633896
6755	|1,715861
6756	|1,641788
6757	|1,758641
6758	|1,748592
6759	|1,765998
6760	|1,758136
6761	|2,363607
6762	|1,732355
6763	|1,766913
6764	|1,839148
6765	|1,708861
6766	|1,774962
6767	|1,906567
6768	|1,848788
6769	|1,775371
6770	|1,898156
6771	|1,741083
6772	|1,818589
6773	|1,680705
6774	|1,691488
6775	|1,774657
6776	|1,699382
6777	|1,749544
6778	|1,758444
6779	|1,765957
6780	|1,791196
6781	|1,99758
6782	|1,691946
6783	|1,740914
6784	|1,699737
6785	|1,758464
6786	|1,86291
6787	|1,710703
6788	|1,699306
6789	|1,783052
6790	|1,840592
6791	|1,60834
6792	|1,749286
6793	|1,692126
6794	|1,765443
6795	|1,791039
6796	|1,708685
6797	|1,765052
6798	|1,825171
6799	|1,71624
6800	|1,649751
6801	|1,857173
6802	|1,708358
6803	|1,732828
6804	|1,73264
6805	|1,849747
6806	|1,789797
6807	|1,792096
6808	|1,799018
6809	|1,809012
6810	|1,682611
6811	|1,740203
6812	|1,80749
6813	|1,799802
6814	|1,765549
6815	|1,708705
6816	|1,774379
6817	|1,798811
6818	|1,931671
6819	|1,6755
6820	|1,716666
6821	|1,72434
6822	|1,732503
6823	|1,749467
6824	|1,716979
6825	|1,790809
6826	|1,865326
6827	|1,741854
6828	|1,765855
6829	|1,857032
6830	|1,666962
6831	|1,774572
6832	|1,773651
6833	|1,791048
6834	|1,724699
6835	|1,774239
6836	|1,849822
6837	|1,715822
6838	|1,750538
6839	|1,681876
6840	|1,749624
6841	|1,791442
6842	|1,683442
6843	|1,707327
6844	|1,807654
6845	|1,716331
6846	|1,791253
6847	|1,65797
6848	|1,699753
6849	|1,77526
6850	|1,74034
6851	|1,749713
6852	|1,791772
6853	|1,674155
6854	|1,733419
6855	|1,798675
6856	|1,616698
6857	|1,725336
6858	|1,740612
6859	|1,733424
6860	|1,806948
6861	|1,700544
6862	|1,691716
6863	|1,823228
6864	|2,054403
6865	|1,693506
6866	|1,741088
6867	|1,815774
6868	|1,791261
6869	|1,807451
6870	|1,758355
6871	|1,700047
6872	|1,781974
6873	|1,832505
6874	|1,74951
6875	|1,799645
6876	|1,715942
6877	|1,849702
6878	|1,857166
6879	|1,699821
6880	|2,393752
6881	|1,768241
6882	|1,75852
6883	|1,81578
6884	|1,832022
6885	|1,667169
6886	|1,757099
6887	|1,733351
6888	|1,657958
6889	|1,733622
6890	|1,782401
6891	|1,790353
6892	|1,873915
6893	|1,791509
6894	|1,783458
6895	|1,77309
6896	|1,708338
6897	|1,658822
6898	|1,707384
6899	|2,045873
6900	|1,885528
6901	|1,748406
6902	|1,757881
6903	|1,79147
6904	|1,682601
6905	|1,816418
6906	|1,758519
6907	|1,681931
6908	|1,708426
6909	|1,691744
6910	|1,765496
6911	|1,824009
6912	|1,650814
6913	|1,71577
6914	|1,675543
6915	|1,781304
6916	|1,758687
6917	|1,700107
6918	|1,872876
6919	|1,879119
6920	|2,010186
6921	|1,699837
6922	|1,650701
6923	|1,798849
6924	|1,691092
6925	|1,78328
6926	|1,766648
6927	|1,773204
6928	|1,857976
6929	|1,799264
6930	|1,69946
6931	|1,716711
6932	|1,798507
6933	|1,758102
6934	|1,750276
6935	|1,715802
6936	|1,71629
6937	|1,940457
6938	|1,798796
6939	|1,757971
6940	|1,774898
6941	|1,782356
6942	|1,774465
6943	|1,757983
6944	|1,70826
6945	|1,740868
6946	|1,799147
6947	|1,80853
6948	|1,848025
6949	|1,74113
6950	|1,700712
6951	|1,806926
6952	|1,791344
6953	|1,749038
6954	|1,839273
6955	|1,685277
6956	|1,723942
6957	|1,791614
6958	|1,699673
6959	|2,097209
6960	|1,741214
6961	|1,816125
6962	|1,691297
6963	|1,666595
6964	|1,75842
6965	|1,74895
6966	|1,807455
6967	|1,733623
6968	|1,724909
6969	|1,707545
6970	|1,716698
6971	|1,823457
6972	|1,741848
6973	|1,773703
6974	|1,782795
6975	|1,741724
6976	|1,783036
6977	|1,748593
6978	|1,650589
6979	|2,362895
6980	|1,749783
6981	|1,71649
6982	|1,691144
6983	|1,72504
6984	|1,757358
6985	|1,725503
6986	|1,765025
6987	|1,716614
6988	|1,775293
6989	|1,756615
6990	|1,700561
6991	|1,674735
6992	|1,732323
6993	|1,824359
6994	|1,76654
6995	|1,723867
6996	|1,840923
6997	|1,717638
6998	|1,797841
6999	|2,223106
7000	|1,683486
7001	|1,74858
7002	|1,666967
7003	|1,782416
7004	|1,708085
7005	|1,879878
7006	|1,752145
7007	|1,807124
7008	|1,807358
7009	|1,816006
7010	|1,675475
7011	|1,782803
7012	|1,798658
7013	|1,832064
7014	|1,733698
7015	|1,757425
7016	|1,808495
7017	|1,831264
7018	|1,643052
7019	|1,964655
7020	|1,707404
7021	|1,724599
7022	|1,818436
7023	|1,655622
7024	|1,766624
7025	|1,716026
7026	|1,757553
7027	|1,725446
7028	|1,666972
7029	|1,797916
7030	|1,659147
7031	|1,733299
7032	|1,665671
7033	|1,733628
7034	|1,67373
7035	|1,766589
7036	|1,725193
7037	|1,657852
7038	|2,122553
7039	|1,933
7040	|1,765094
7041	|1,815691
7042	|1,744721
7043	|1,77103
7044	|1,815999
7045	|1,858192
7046	|1,76552
7047	|1,692075
7048	|1,773418
7049	|1,675655
7050	|1,765548
7051	|1,707384
7052	|1,742222
7053	|1,799374
7054	|1,827728
7055	|1,787731
7056	|1,748832
7057	|1,749394
7058	|1,782926
7059	|1,888173
7060	|1,652629
7061	|1,757442
7062	|1,786145
7063	|1,86207
7064	|1,775319
7065	|1,815349
7066	|1,749786
7067	|1,765421
7068	|1,848993
7069	|1,675733
7070	|1,790295
7071	|1,864899
7072	|1,933186
7073	|1,757226
7074	|1,79998
7075	|1,85683
7076	|1,81362
7077	|2,23574
7078	|1,995656
7079	|1,740803
7080	|1,725219
7081	|1,749466
7082	|1,740659
7083	|1,675636
7084	|1,765293
7085	|1,74241
7086	|1,764968
7087	|1,815985
7088	|1,716927
7089	|1,67434
7090	|1,757738
7091	|1,734578
7092	|1,706519
7093	|1,806948
7094	|1,75058
7095	|1,840062
7096	|1,732921
7097	|1,667343
7098	|1,91489
7099	|1,774395
7100	|1,82471
7101	|1,740727
7102	|1,683053
7103	|1,816244
7104	|1,807047
7105	|1,799407
7106	|1,750936
7107	|1,79898
7108	|1,683021
7109	|1,774579
7110	|1,904039
7111	|1,809872
7112	|1,691217
7113	|1,782681
7114	|1,824909
7115	|1,765519
7116	|1,865811
7117	|2,396653
7118	|1,815793
7119	|1,774628
7120	|1,682928
7121	|1,757034
7122	|1,849928
7123	|1,781836
7124	|1,692686
7125	|1,732259
7126	|1,889287
7127	|1,808935
7128	|1,898331
7129	|1,741202
7130	|1,766688
7131	|1,82418
7132	|1,840589
7133	|1,799808
7134	|1,707253
7135	|1,782658
7136	|1,750059
7137	|1,781985
7138	|1,740729
7139	|1,742471
7140	|1,707375
7141	|1,708214
7142	|1,76602
7143	|1,773586
7144	|1,626449
7145	|1,707509
7146	|1,848877
7147	|1,774434
7148	|1,758499
7149	|1,732195
7150	|1,783427
7151	|1,765343
7152	|1,695475
7153	|1,671219
7154	|1,790696
7155	|1,735143
7156	|1,816274
7157	|2,020176
7158	|1,701008
7159	|1,73239
7160	|1,741034
7161	|1,716877
7162	|1,66621
7163	|1,774239
7164	|1,766675
7165	|1,849836
7166	|1,790381
7167	|1,757757
7168	|1,699139
7169	|1,832276
7170	|1,692802
7171	|1,706953
7172	|1,800209
7173	|1,756918
7174	|1,923295
7175	|1,709366
7176	|1,806974
7177	|1,873023
7178	|1,750514
7179	|1,798783
7180	|1,924479
7181	|1,790818
7182	|1,733102
7183	|1,748655
7184	|1,741666
7185	|1,774729
7186	|1,848496
7187	|1,774461
7188	|1,766405
7189	|1,757287
7190	|1,7167
7191	|1,700076
7192	|1,757167
7193	|1,832515
7194	|1,708583
7195	|1,831678
7196	|2,255614
7197	|1,799804
7198	|1,75735
7199	|1,675507
7200	|1,954458
7201	|1,83483
7202	|1,832316
7203	|1,665964
7204	|1,716623
7205	|1,757574
7206	|1,774745
7207	|1,766196
7208	|1,741157
7209	|1,732447
7210	|1,741553
7211	|1,733269
7212	|1,650188
7213	|1,716205
7214	|1,782842
7215	|2,099877
7216	|1,962748
7217	|1,716009
7218	|1,741306
7219	|1,840609
7220	|1,708216
7221	|1,732817
7222	|1,725203
7223	|1,78191
7224	|1,708868
7225	|1,782236
7226	|1,78285
7227	|1,716677
7228	|1,798609
7229	|1,749712
7230	|1,676013
7231	|1,715035
7232	|1,758001
7233	|1,791367
7234	|1,889791
7235	|1,73322
7236	|1,733483
7237	|1,624611
7238	|1,758257
7239	|1,65776
7240	|1,625231
7241	|1,734173
7242	|1,699019
7243	|1,715701
7244	|1,675674
7245	|1,665903
7246	|1,641806
7247	|1,749946
7248	|1,815662
7249	|1,707797
7250	|1,716351
7251	|1,691913
7252	|1,732183
7253	|1,725142
7254	|1,666732
7255	|1,682675
7256	|2,106218
7257	|1,726238
7258	|1,822647
7259	|1,724654
7260	|1,749849
7261	|1,724296
7262	|1,790457
7263	|1,725797
7264	|1,66606
7265	|1,749821
7266	|1,84031
7267	|1,915196
7268	|1,732968
7269	|1,783394
7270	|1,674496
7271	|1,765994
7272	|1,841303
7273	|1,666028
7274	|1,831816
7275	|1,940132
7276	|1,916609
7277	|1,8249
7278	|1,732349
7279	|1,77371
7280	|1,832296
7281	|1,750808
7282	|1,748285
7283	|1,782879
7284	|1,848879
7285	|1,69243
7286	|1,74941
7287	|1,815604
7288	|1,799867
7289	|1,823211
7290	|1,873246
7291	|1,858787
7292	|1,798391
7293	|1,86576
7294	|1,848991
7295	|2,396841
7296	|1,815411
7297	|1,849901
7298	|1,848138
7299	|1,783886
7300	|1,641106
7301	|1,682646
7302	|1,766088
7303	|1,741407
7304	|1,790788
7305	|1,69234
7306	|1,748632
7307	|1,691573
7308	|1,725726
7309	|1,706978
7310	|1,691681
7311	|1,758147
7312	|1,798795
7313	|1,857366
7314	|1,837594
7315	|1,877637
7316	|1,707448
7317	|1,792805
7318	|1,747853
7319	|1,716156
7320	|1,691842
7321	|1,799329
7322	|1,757876
7323	|1,724373
7324	|1,700191
7325	|1,981214
7326	|1,766423
7327	|1,70767
7328	|1,758699
7329	|1,790216
7330	|1,921422
7331	|1,79334
7332	|1,824458
7333	|1,691184
7334	|1,683813
7335	|1,707807
7336	|1,707903
7337	|1,691445
7338	|1,68351
7339	|1,724465
7340	|1,800297
7341	|1,698326
7342	|1,691947
7343	|1,732847
7344	|1,71593
7345	|1,774278
7346	|1,77461
7347	|1,807788
7348	|1,774237
7349	|1,808042
7350	|1,873019
7351	|1,692031
7352	|1,70828
7353	|1,773838
7354	|1,749647
7355	|1,948377
7356	|1,724664
7357	|1,758582
7358	|1,815745
7359	|1,799194
7360	|1,840725
7361	|1,72414
7362	|1,766256
7363	|1,724477
7364	|1,782477
7365	|1,650993
7366	|1,74052
7367	|1,905448
7368	|1,751899
7369	|1,798859
7370	|1,707634
7371	|1,742428
7372	|1,748356
7373	|1,766136
7374	|1,757876
7375	|1,740908
7376	|1,72495
7377	|1,700324
7378	|1,798596
7379	|1,708986
7380	|1,66684
7381	|1,706973
7382	|1,766619
7383	|1,732329
7384	|1,749883
7385	|1,741253
7386	|1,790622
7387	|1,741207
7388	|1,691762
7389	|1,790499
7390	|1,659104
7391	|1,773942
7392	|1,884552
7393	|1,830523
7394	|1,924005
7395	|1,790362
7396	|1,844922
7397	|1,745271
7398	|1,783028
7399	|1,733344
7400	|1,649594
7401	|1,740989
7402	|1,741954
7403	|1,757559
7404	|1,832152
7405	|1,842697
7406	|1,763972
7407	|1,725376
7408	|1,715876
7409	|1,791023
7410	|1,832885
7411	|1,972741
7412	|1,675114
7413	|1,808428
7414	|2,24579
7415	|1,792603
7416	|1,781539
7417	|1,7662
7418	|1,742225
7419	|1,815179
7420	|1,724956
7421	|1,758288
7422	|1,740124
7423	|1,791156
7424	|1,888509
7425	|1,627662
7426	|1,757083
7427	|1,642866
7428	|1,707711
7429	|1,674241
7430	|1,692067
7431	|1,716971
7432	|1,856307
7433	|2,200401
7434	|1,945217
7435	|1,70003
7436	|1,767743
7437	|1,72299
7438	|1,741812
7439	|1,708202
7440	|1,690838
7441	|1,821972
7442	|1,685966
7443	|1,790482
7444	|1,782949
7445	|1,791718
7446	|1,765038
7447	|1,824565
7448	|1,688754
7449	|1,79378
7450	|1,649726
7451	|1,683153
7452	|1,7742
7453	|1,825808
7454	|1,922426
7455	|1,766169
7456	|1,807707
7457	|1,724127
7458	|1,750617
7459	|1,714658
7460	|1,725234
7461	|1,774871
7462	|1,773393
7463	|1,791783
7464	|1,790783
7465	|1,766116
7466	|1,783117
7467	|1,765598
7468	|1,691995
7469	|1,72461
7470	|1,707782
7471	|1,815669
7472	|1,717283
7473	|1,781933
7474	|1,765859
7475	|1,855378
7476	|1,759828
7477	|1,625265
7478	|1,716879
7479	|1,806777
7480	|1,700464
7481	|1,699304
7482	|1,749735
7483	|1,790696
7484	|1,72524
7485	|1,707644
7486	|1,642138
7487	|1,708319
7488	|1,723586
7489	|1,733703
7490	|1,641312
7491	|1,724477
7492	|1,642476
7493	|2,104836
7494	|1,891139
7495	|1,717112
7496	|1,707283
7497	|1,766131
7498	|1,824605
7499	|1,740954
7500	|1,633243
7501	|1,716762
7502	|1,716566
7503	|1,740463
7504	|1,808131
7505	|1,724632
7506	|1,782196
7507	|1,800096
7508	|1,716215
7509	|1,715804
7510	|1,758542
7511	|1,748596
7512	|1,758441
7513	|1,993775
7514	|1,961022
7515	|1,857139
7516	|1,741936
7517	|1,798597
7518	|1,766171
7519	|1,866544
7520	|1,73205
7521	|1,816798
7522	|1,75693
7523	|1,699836
7524	|1,741245
7525	|1,750133
7526	|1,790634
7527	|1,741553
7528	|1,773708
7529	|1,766268
7530	|1,733465
7531	|1,740601
7532	|1,87175
7533	|2,399635
7534	|1,832195
7535	|1,748895
7536	|1,807913
7537	|1,740902
7538	|1,724697
7539	|1,79121
7540	|1,749726
7541	|1,757293
7542	|1,68376
7543	|1,782207
7544	|1,824375
7545	|1,724365
7546	|1,699654
7547	|1,799469
7548	|1,774284
7549	|1,863576
7550	|1,660247
7551	|1,732742
7552	|1,999832
7553	|1,930839
7554	|1,749498
7555	|1,625726
7556	|1,806741
7557	|1,72499
7558	|1,758257
7559	|1,682511
7560	|1,733191
7561	|1,650791
7562	|1,756766
7563	|1,774425
7564	|1,667215
7565	|1,839921
7566	|1,764316
7567	|1,810064
7568	|1,790548
7569	|1,700016
7570	|1,716552
7571	|1,749071
7572	|1,915267
7573	|1,923858
7574	|1,691547
7575	|1,749954
7576	|1,831729
7577	|1,782975
7578	|1,799906
7579	|1,748502
7580	|1,75071
7581	|1,732092
7582	|1,691388
7583	|1,789115
7584	|1,710192
7585	|1,783132
7586	|1,790913
7587	|1,781986
7588	|1,741805
7589	|1,782276
7590	|1,732841
7591	|1,725328
7592	|1,698864
7593	|1,775206
7594	|1,830982
7595	|1,791979
7596	|1,724525
7597	|1,816249
7598	|1,682932
7599	|1,782581
7600	|1,814864
7601	|1,717315
7602	|1,667178
7603	|1,766204
7604	|1,806938
7605	|1,675462
7606	|1,799019
7607	|1,691138
7608	|1,733693
7609	|1,749008
7610	|1,674586
7611	|1,708667
7612	|1,781533
7613	|1,850334
7614	|1,649304
7615	|1,69148
7616	|1,658813
7617	|1,757224
7618	|1,83204
7619	|1,659562
7620	|1,732139
7621	|1,815433
7622	|1,766953
7623	|1,707992
7624	|1,699439
7625	|1,758239
7626	|1,773895
7627	|1,733801
7628	|1,773617
7629	|1,742663
7630	|1,839792
7631	|1,757337
7632	|1,782935
7633	|1,840594
7634	|1,666536
7635	|1,766767
7636	|1,87388
7637	|1,76576
7638	|1,815662
7639	|1,807497
7640	|1,766301
7641	|1,873879
7642	|1,799255
7643	|1,791035
7644	|1,807775
7645	|1,716143
7646	|1,766599
7647	|1,807647
7648	|1,748934
7649	|1,775026
7650	|2,005323
7651	|1,866783
7652	|2,214084
7653	|1,782087
7654	|1,883124
7655	|1,731945
7656	|1,791153
7657	|1,799803
7658	|1,782094
7659	|1,79971
7660	|1,675681
7661	|1,698463
7662	|1,74111
7663	|1,808002
7664	|1,832275
7665	|1,824167
7666	|1,741517
7667	|1,807635
7668	|1,765737
7669	|1,741635
7670	|1,666654
7671	|1,823867
7672	|1,840994
7673	|1,798797
7674	|1,758241
7675	|1,658382
7676	|1,740687
7677	|1,791302
7678	|1,691652
7679	|1,708113
7680	|1,707578
7681	|1,741128
7682	|1,858122
7683	|1,773658
7684	|1,700625
7685	|1,749169
7686	|1,798408
7687	|1,709503
7688	|1,715911
7689	|1,732358
7690	|1,750127
7691	|1,898589
7692	|2,007705
7693	|1,756865
7694	|1,724157
7695	|1,873841
7696	|1,791714
7697	|1,782109
7698	|1,831881
7699	|1,859442
7700	|1,747997
7701	|1,757887
7702	|1,799843
7703	|1,889827
7704	|1,898742
7705	|1,874148
7706	|1,790807
7707	|1,799731
7708	|1,798947
7709	|1,799736
7710	|2,194008
7711	|2,009289
7712	|1,791763
7713	|1,765434
7714	|1,898427
7715	|1,833304
7716	|1,674585
7717	|1,774819
7718	|1,774403
7719	|1,856668
7720	|1,642926
7721	|1,765328
7722	|1,724409
7723	|1,775019
7724	|1,682707
7725	|1,700396
7726	|1,707316
7727	|1,72532
7728	|1,766514
7729	|1,706774
7730	|1,675787
7731	|1,749452
7732	|1,823539
7733	|1,842903
7734	|1,739084
7735	|1,757759
7736	|1,840921
7737	|1,716362
7738	|1,782669
7739	|1,684133
7740	|1,71544
7741	|1,782702
7742	|1,824625
7743	|1,740663
7744	|1,73297
7745	|1,799616
7746	|1,757427
7747	|1,766303
7748	|1,66686
7749	|1,74078
7750	|1,774605
7751	|1,807979
7752	|1,724408
7753	|1,841187
7754	|1,740954
7755	|1,73235
7756	|1,824765
7757	|1,682714
7758	|1,757623
7759	|1,717135
7760	|1,798639
7761	|1,874084
7762	|1,866565
7763	|1,79818
7764	|1,816057
7765	|1,88258
7766	|1,682642
7767	|1,775547
7768	|1,749027
7769	|1,723997
7770	|2,529162
7771	|1,725003
7772	|1,782398
7773	|1,757761
7774	|1,799766
7775	|1,813688
7776	|1,710478
7777	|1,748507
7778	|1,782987
7779	|1,70869
7780	|1,707477
7781	|1,650173
7782	|1,76644
7783	|1,740545
7784	|1,766844
7785	|1,740802
7786	|1,691419
7787	|1,716612
7788	|1,807172
7789	|2,189386
7790	|1,881908
7791	|1,733244
7792	|1,789069
7793	|1,726238
7794	|1,774396
7795	|1,758964
7796	|1,773365
7797	|1,807502
7798	|1,667122
7799	|1,765582
7800	|1,716357
7801	|1,782777
7802	|1,716349
7803	|1,791212
7804	|1,865188
7805	|1,898742
7806	|1,803198
7807	|1,729182
7808	|1,782651
7809	|1,790596
7810	|1,791557
7811	|1,7743
7812	|1,766199
7813	|1,840551
7814	|1,775347
7815	|1,848539
7816	|1,691232
7817	|1,775268
7818	|1,715478
7819	|1,749319
7820	|1,74245
7821	|1,690327
7822	|1,782596
7823	|1,78359
7824	|1,823455
7825	|1,882127
7826	|1,897425
7827	|1,784137
7828	|1,75779
7829	|2,214573
7830	|1,773725
7831	|1,758443
7832	|1,815846
7833	|1,740615
7834	|1,799844
7835	|1,700319
7836	|1,765103
7837	|1,775049
7838	|1,806922
7839	|1,699871
7840	|1,708664
7841	|1,740467
7842	|1,807548
7843	|1,725814
7844	|1,690957
7845	|1,757933
7846	|1,707401
7847	|1,774746
7848	|1,920318
7849	|1,91009
7850	|1,708022
7851	|1,858046
7852	|1,682425
7853	|1,683712
7854	|1,807261
7855	|1,749356
7856	|1,791628
7857	|1,791612
7858	|1,706801
7859	|1,766435
7860	|1,724258
7861	|1,766047
7862	|1,733639
7863	|1,815673
7864	|1,807707
7865	|1,823948
7866	|1,840433
7867	|1,733405
7868	|1,77568
7869	|1,79809
7870	|1,715847
7871	|1,774402
7872	|1,683882
7873	|1,773679
7874	|1,906975
7875	|1,750355
7876	|1,70766
